REQUEST_ID,PICKUP_POINT,DRIVER_ID,STATUS,REQUEST_TIMESTAMP,DROP_TIMESTAMP,REQUEST_HOUR,REQUEST_DAY,TIME_SLOT
1422,Airport,225,Trip Completed,07-12-2016 04:07,07-12-2016 05:20,4,07-12-2016,Late Night
1891,City,225,Trip Completed,07-12-2016 10:19,07-12-2016 11:15,10,07-12-2016,Afternoon
2307,City,225,Trip Completed,07-12-2016 18:58,07-12-2016 19:49,18,07-12-2016,Evening
642,City,226,Trip Completed,07-11-2016 12:34,07-11-2016 13:51,12,07-11-2016,Afternoon
1119,Airport,226,Trip Completed,07-11-2016 20:31,07-11-2016 21:13,20,07-11-2016,Evening
1861,City,226,Trip Completed,07-12-2016 09:56,07-12-2016 10:34,9,07-12-2016,Morning
2168,Airport,226,Trip Completed,07-12-2016 17:29,07-12-2016 18:32,17,07-12-2016,Evening
919,Airport,227,Trip Completed,07-11-2016 18:25,07-11-2016 19:03,18,07-11-2016,Evening
1097,City,227,Trip Completed,07-11-2016 20:11,07-11-2016 21:02,20,07-11-2016,Evening
1447,Airport,227,Trip Completed,07-12-2016 04:46,07-12-2016 05:25,4,07-12-2016,Late Night
2105,City,227,Trip Completed,07-12-2016 16:08,07-12-2016 17:22,16,07-12-2016,Afternoon
2598,Airport,227,Trip Completed,07-12-2016 21:50,07-12-2016 22:21,21,07-12-2016,Night
10,City,228,Trip Completed,07-11-2016 00:54,07-11-2016 01:59,0,07-11-2016,Late Night
387,Airport,228,Trip Completed,07-11-2016 08:19,07-11-2016 09:07,8,07-11-2016,Morning
586,City,228,Trip Completed,07-11-2016 11:13,07-11-2016 11:51,11,07-11-2016,Afternoon
710,City,228,Trip Completed,07-11-2016 14:13,07-11-2016 15:11,14,07-11-2016,Afternoon
1658,Airport,228,Trip Completed,07-12-2016 07:29,07-12-2016 08:39,7,07-12-2016,Morning
2227,City,228,Trip Completed,07-12-2016 18:08,07-12-2016 18:38,18,07-12-2016,Evening
2668,Airport,228,Trip Completed,07-12-2016 23:35,13-07-2016 00:16,23,07-12-2016,Night
1960,Airport,229,Trip Completed,07-12-2016 11:47,07-12-2016 12:48,11,07-12-2016,Afternoon
205,Airport,230,Trip Completed,07-11-2016 06:10,07-11-2016 07:10,6,07-11-2016,Morning
853,Airport,230,Trip Completed,07-11-2016 17:48,07-11-2016 18:59,17,07-11-2016,Evening
1196,City,230,Trip Completed,07-11-2016 21:14,07-11-2016 22:05,21,07-11-2016,Night
1598,Airport,230,Trip Completed,07-12-2016 06:38,07-12-2016 07:31,6,07-12-2016,Morning
2406,City,230,Trip Completed,07-12-2016 19:56,07-12-2016 20:36,19,07-12-2016,Evening
292,City,231,Trip Completed,07-11-2016 07:14,07-11-2016 07:51,7,07-11-2016,Morning
384,Airport,231,Trip Completed,07-11-2016 08:18,07-11-2016 08:54,8,07-11-2016,Morning
1296,Airport,231,Trip Completed,07-11-2016 22:27,07-11-2016 23:37,22,07-11-2016,Night
1978,City,231,Trip Completed,07-12-2016 12:20,07-12-2016 12:59,12,07-12-2016,Afternoon
206,City,232,Trip Completed,07-11-2016 06:07,07-11-2016 06:37,6,07-11-2016,Morning
595,City,232,Trip Completed,07-11-2016 11:31,07-11-2016 12:41,11,07-11-2016,Afternoon
2310,City,232,Trip Completed,07-12-2016 18:56,07-12-2016 20:03,18,07-12-2016,Evening
301,City,233,Trip Completed,07-11-2016 07:17,07-11-2016 08:18,7,07-11-2016,Morning
1057,Airport,233,Trip Completed,07-11-2016 19:53,07-11-2016 20:42,19,07-11-2016,Evening
1408,Airport,233,Trip Completed,07-12-2016 03:13,07-12-2016 04:08,3,07-12-2016,Late Night
1453,City,233,Trip Completed,07-12-2016 04:53,07-12-2016 05:54,4,07-12-2016,Late Night
1882,Airport,233,Trip Completed,07-12-2016 10:00,07-12-2016 11:05,10,07-12-2016,Afternoon
2111,Airport,233,Trip Completed,07-12-2016 16:25,07-12-2016 17:25,16,07-12-2016,Afternoon
2360,City,233,Trip Completed,07-12-2016 19:27,07-12-2016 19:59,19,07-12-2016,Evening
91,Airport,234,Trip Completed,07-11-2016 04:49,07-11-2016 05:39,4,07-11-2016,Late Night
756,Airport,234,Trip Completed,07-11-2016 16:04,07-11-2016 16:38,16,07-11-2016,Afternoon
1680,City,234,Trip Completed,07-12-2016 07:48,07-12-2016 08:45,7,07-12-2016,Morning
2047,City,234,Trip Completed,07-12-2016 14:42,07-12-2016 15:24,14,07-12-2016,Afternoon
9,Airport,235,Trip Completed,07-11-2016 00:45,07-11-2016 02:00,0,07-11-2016,Late Night
448,City,235,Trip Completed,07-11-2016 09:13,07-11-2016 10:08,9,07-11-2016,Morning
1203,City,235,Trip Completed,07-11-2016 21:18,07-11-2016 22:31,21,07-11-2016,Night
2010,Airport,235,Trip Completed,07-12-2016 13:28,07-12-2016 14:02,13,07-12-2016,Afternoon
872,Airport,236,Trip Completed,07-11-2016 17:57,07-11-2016 18:39,17,07-11-2016,Evening
1652,Airport,236,Trip Completed,07-12-2016 07:16,07-12-2016 08:25,7,07-12-2016,Morning
2000,Airport,236,Trip Completed,07-12-2016 12:59,07-12-2016 13:43,12,07-12-2016,Afternoon
1343,City,237,Trip Completed,07-11-2016 23:37,07-12-2016 00:32,23,07-11-2016,Night
1519,Airport,237,Trip Completed,07-12-2016 05:43,07-12-2016 06:22,5,07-12-2016,Morning
2076,Airport,237,Trip Completed,07-12-2016 15:31,07-12-2016 16:47,15,07-12-2016,Afternoon
2136,City,237,Trip Completed,07-12-2016 17:15,07-12-2016 18:13,17,07-12-2016,Evening
2650,Airport,237,Trip Completed,07-12-2016 22:54,07-12-2016 23:40,22,07-12-2016,Night
1526,City,238,Trip Completed,07-12-2016 05:56,07-12-2016 06:52,5,07-12-2016,Morning
1839,City,238,Trip Completed,07-12-2016 09:44,07-12-2016 10:54,9,07-12-2016,Morning
2268,City,238,Trip Completed,07-12-2016 18:35,07-12-2016 19:28,18,07-12-2016,Evening
74,Airport,239,Trip Completed,07-11-2016 04:38,07-11-2016 05:44,4,07-11-2016,Late Night
1959,City,239,Trip Completed,07-12-2016 11:48,07-12-2016 12:20,11,07-12-2016,Afternoon
2169,Airport,239,Trip Completed,07-12-2016 17:30,07-12-2016 18:51,17,07-12-2016,Evening
1496,Airport,240,Trip Completed,07-12-2016 05:33,07-12-2016 06:10,5,07-12-2016,Morning
2589,City,240,Trip Completed,07-12-2016 21:47,07-12-2016 22:58,21,07-12-2016,Night
884,Airport,241,Trip Completed,07-11-2016 18:03,07-11-2016 18:37,18,07-11-2016,Evening
1495,Airport,241,Trip Completed,07-12-2016 05:29,07-12-2016 06:07,5,07-12-2016,Morning
1782,Airport,241,Trip Completed,07-12-2016 08:58,07-12-2016 09:46,8,07-12-2016,Morning
1928,City,241,Trip Completed,07-12-2016 11:08,07-12-2016 11:39,11,07-12-2016,Afternoon
2195,Airport,241,Trip Completed,07-12-2016 17:44,07-12-2016 18:42,17,07-12-2016,Evening
648,City,242,Trip Completed,07-11-2016 12:41,07-11-2016 13:30,12,07-11-2016,Afternoon
1171,City,242,Trip Completed,07-11-2016 20:49,07-11-2016 21:48,20,07-11-2016,Evening
1354,City,242,Trip Completed,07-11-2016 23:45,07-12-2016 00:52,23,07-11-2016,Night
1901,Airport,242,Trip Completed,07-12-2016 10:29,07-12-2016 11:34,10,07-12-2016,Afternoon
2181,Airport,242,Trip Completed,07-12-2016 17:39,07-12-2016 18:28,17,07-12-2016,Evening
271,Airport,243,Trip Completed,07-11-2016 06:53,07-11-2016 07:31,6,07-11-2016,Morning
1238,City,243,Trip Completed,07-11-2016 21:43,07-11-2016 22:54,21,07-11-2016,Night
1802,Airport,243,Trip Completed,07-12-2016 09:11,07-12-2016 10:25,9,07-12-2016,Morning
656,Airport,244,Trip Completed,07-11-2016 12:57,07-11-2016 13:27,12,07-11-2016,Afternoon
715,City,244,Trip Completed,07-11-2016 14:40,07-11-2016 15:53,14,07-11-2016,Afternoon
1086,Airport,244,Trip Completed,07-11-2016 20:02,07-11-2016 20:34,20,07-11-2016,Evening
1504,Airport,244,Trip Completed,07-12-2016 05:37,07-12-2016 06:02,5,07-12-2016,Morning
1675,Airport,244,Trip Completed,07-12-2016 07:35,07-12-2016 08:22,7,07-12-2016,Morning
225,City,245,Trip Completed,07-11-2016 06:16,07-11-2016 07:28,6,07-11-2016,Morning
1163,City,245,Trip Completed,07-11-2016 20:47,07-11-2016 21:51,20,07-11-2016,Evening
2200,City,245,Trip Completed,07-12-2016 17:55,07-12-2016 18:34,17,07-12-2016,Evening
2382,Airport,245,Trip Completed,07-12-2016 19:41,07-12-2016 20:40,19,07-12-2016,Evening
481,City,246,Trip Completed,07-11-2016 09:27,07-11-2016 10:06,9,07-11-2016,Morning
739,Airport,246,Trip Completed,07-11-2016 15:36,07-11-2016 16:20,15,07-11-2016,Afternoon
834,City,246,Trip Completed,07-11-2016 17:40,07-11-2016 18:09,17,07-11-2016,Evening
1175,City,246,Trip Completed,07-11-2016 20:57,07-11-2016 22:05,20,07-11-2016,Evening
1425,Airport,246,Trip Completed,07-12-2016 04:19,07-12-2016 05:34,4,07-12-2016,Late Night
2327,City,246,Trip Completed,07-12-2016 19:09,07-12-2016 20:13,19,07-12-2016,Evening
2535,Airport,246,Trip Completed,07-12-2016 21:18,07-12-2016 22:13,21,07-12-2016,Night
222,Airport,247,Trip Completed,07-11-2016 06:20,07-11-2016 07:10,6,07-11-2016,Morning
720,Airport,247,Trip Completed,07-11-2016 14:51,07-11-2016 15:35,14,07-11-2016,Afternoon
1573,Airport,247,Trip Completed,07-12-2016 06:27,07-12-2016 07:29,6,07-12-2016,Morning
2070,Airport,247,Trip Completed,07-12-2016 15:18,07-12-2016 16:08,15,07-12-2016,Afternoon
338,City,248,Trip Completed,07-11-2016 07:50,07-11-2016 08:55,7,07-11-2016,Morning
661,Airport,248,Trip Completed,07-11-2016 12:54,07-11-2016 14:10,12,07-11-2016,Afternoon
1187,Airport,248,Trip Completed,07-11-2016 21:10,07-11-2016 21:53,21,07-11-2016,Night
1510,Airport,248,Trip Completed,07-12-2016 05:42,07-12-2016 06:22,5,07-12-2016,Morning
1645,City,248,Trip Completed,07-12-2016 07:17,07-12-2016 08:30,7,07-12-2016,Morning
2356,City,248,Trip Completed,07-12-2016 19:33,07-12-2016 20:02,19,07-12-2016,Evening
198,Airport,249,Trip Completed,07-11-2016 06:03,07-11-2016 06:44,6,07-11-2016,Morning
513,Airport,249,Trip Completed,07-11-2016 09:39,07-11-2016 10:55,9,07-11-2016,Morning
727,Airport,249,Trip Completed,07-11-2016 15:07,07-11-2016 16:25,15,07-11-2016,Afternoon
1094,Airport,249,Trip Completed,07-11-2016 20:12,07-11-2016 21:18,20,07-11-2016,Evening
1508,Airport,249,Trip Completed,07-12-2016 05:48,07-12-2016 06:33,5,07-12-2016,Morning
1735,City,250,Trip Completed,07-12-2016 08:28,07-12-2016 09:33,8,07-12-2016,Morning
515,Airport,251,Trip Completed,07-11-2016 09:45,07-11-2016 10:56,9,07-11-2016,Morning
697,City,251,Trip Completed,07-11-2016 13:56,07-11-2016 14:54,13,07-11-2016,Afternoon
2591,City,251,Trip Completed,07-12-2016 21:49,07-12-2016 22:57,21,07-12-2016,Night
183,City,252,Trip Completed,07-11-2016 05:49,07-11-2016 06:29,5,07-11-2016,Morning
1210,Airport,252,Trip Completed,07-11-2016 21:24,07-11-2016 22:33,21,07-11-2016,Night
1382,City,252,Trip Completed,07-12-2016 01:03,07-12-2016 01:38,1,07-12-2016,Late Night
1899,City,252,Trip Completed,07-12-2016 10:26,07-12-2016 11:32,10,07-12-2016,Afternoon
382,City,253,Trip Completed,07-11-2016 08:17,07-11-2016 09:11,8,07-11-2016,Morning
2035,City,253,Trip Completed,07-12-2016 14:15,07-12-2016 15:06,14,07-12-2016,Afternoon
329,Airport,254,Trip Completed,07-11-2016 07:42,07-11-2016 08:49,7,07-11-2016,Morning
465,City,254,Trip Completed,07-11-2016 09:15,07-11-2016 09:55,9,07-11-2016,Morning
650,City,254,Trip Completed,07-11-2016 12:42,07-11-2016 13:56,12,07-11-2016,Afternoon
900,Airport,254,Trip Completed,07-11-2016 18:13,07-11-2016 18:51,18,07-11-2016,Evening
1309,City,254,Trip Completed,07-11-2016 22:40,07-11-2016 23:15,22,07-11-2016,Night
2340,Airport,254,Trip Completed,07-12-2016 19:16,07-12-2016 19:48,19,07-12-2016,Evening
66,City,255,Trip Completed,07-11-2016 04:21,07-11-2016 04:54,4,07-11-2016,Late Night
688,Airport,255,Trip Completed,07-11-2016 13:41,07-11-2016 14:27,13,07-11-2016,Afternoon
1924,City,255,Trip Completed,07-12-2016 11:02,07-12-2016 11:44,11,07-12-2016,Afternoon
2463,City,255,Trip Completed,07-12-2016 20:33,07-12-2016 21:35,20,07-12-2016,Evening
100,City,256,Trip Completed,07-11-2016 05:00,07-11-2016 05:47,5,07-11-2016,Morning
1129,Airport,256,Trip Completed,07-11-2016 20:27,07-11-2016 21:35,20,07-11-2016,Evening
2560,City,256,Trip Completed,07-12-2016 21:29,07-12-2016 22:10,21,07-12-2016,Night
2662,Airport,256,Trip Completed,07-12-2016 23:22,13-07-2016 00:12,23,07-12-2016,Night
1310,City,257,Trip Completed,07-11-2016 22:45,07-11-2016 23:36,22,07-11-2016,Night
1497,City,257,Trip Completed,07-12-2016 05:34,07-12-2016 06:45,5,07-12-2016,Morning
663,Airport,258,Trip Completed,07-11-2016 12:58,07-11-2016 13:50,12,07-11-2016,Afternoon
1059,Airport,258,Trip Completed,07-11-2016 19:49,07-11-2016 21:03,19,07-11-2016,Evening
1279,City,258,Trip Completed,07-11-2016 22:11,07-11-2016 22:36,22,07-11-2016,Night
2683,City,258,Trip Completed,07-12-2016 00:11,07-12-2016 00:52,0,07-12-2016,Late Night
1940,Airport,258,Trip Completed,07-12-2016 11:20,07-12-2016 12:37,11,07-12-2016,Afternoon
694,City,259,Trip Completed,07-11-2016 13:46,07-11-2016 14:29,13,07-11-2016,Afternoon
1515,City,259,Trip Completed,07-12-2016 05:45,07-12-2016 06:20,5,07-12-2016,Morning
1581,Airport,259,Trip Completed,07-12-2016 06:27,07-12-2016 07:27,6,07-12-2016,Morning
394,Airport,260,Trip Completed,07-11-2016 08:22,07-11-2016 08:59,8,07-11-2016,Morning
1442,Airport,260,Trip Completed,07-12-2016 04:49,07-12-2016 05:42,4,07-12-2016,Late Night
273,Airport,261,Trip Completed,07-11-2016 06:51,07-11-2016 07:55,6,07-11-2016,Morning
794,City,261,Trip Completed,07-11-2016 17:04,07-11-2016 17:52,17,07-11-2016,Evening
1044,City,261,Trip Completed,07-11-2016 19:35,07-11-2016 20:18,19,07-11-2016,Evening
1629,Airport,261,Trip Completed,07-12-2016 07:04,07-12-2016 07:55,7,07-12-2016,Morning
2050,Airport,261,Trip Completed,07-12-2016 14:50,07-12-2016 15:37,14,07-12-2016,Afternoon
2209,City,261,Trip Completed,07-12-2016 17:55,07-12-2016 18:40,17,07-12-2016,Evening
361,City,262,Trip Completed,07-11-2016 08:05,07-11-2016 08:48,8,07-11-2016,Morning
1101,City,262,Trip Completed,07-11-2016 20:07,07-11-2016 21:01,20,07-11-2016,Evening
1272,Airport,262,Trip Completed,07-11-2016 22:00,07-11-2016 22:56,22,07-11-2016,Night
2106,City,262,Trip Completed,07-12-2016 16:14,07-12-2016 16:55,16,07-12-2016,Afternoon
2584,Airport,262,Trip Completed,07-12-2016 21:43,07-12-2016 22:36,21,07-12-2016,Night
751,Airport,263,Trip Completed,07-11-2016 16:00,07-11-2016 16:33,16,07-11-2016,Afternoon
992,City,263,Trip Completed,07-11-2016 19:00,07-11-2016 20:12,19,07-11-2016,Evening
1247,Airport,263,Trip Completed,07-11-2016 21:51,07-11-2016 22:47,21,07-11-2016,Night
1465,City,263,Trip Completed,07-12-2016 04:59,07-12-2016 06:17,4,07-12-2016,Late Night
1686,City,263,Trip Completed,07-12-2016 07:49,07-12-2016 09:02,7,07-12-2016,Morning
2642,City,263,Trip Completed,07-12-2016 22:33,07-12-2016 23:34,22,07-12-2016,Night
5,Airport,264,Trip Completed,07-11-2016 00:36,07-11-2016 01:35,0,07-11-2016,Late Night
374,Airport,264,Trip Completed,07-11-2016 08:10,07-11-2016 09:03,8,07-11-2016,Morning
721,City,264,Trip Completed,07-11-2016 14:56,07-11-2016 15:46,14,07-11-2016,Afternoon
1130,City,264,Trip Completed,07-11-2016 20:27,07-11-2016 21:42,20,07-11-2016,Evening
2449,Airport,264,Trip Completed,07-12-2016 20:26,07-12-2016 21:15,20,07-12-2016,Evening
94,City,265,Trip Completed,07-11-2016 04:59,07-11-2016 05:58,4,07-11-2016,Late Night
1197,City,265,Trip Completed,07-11-2016 21:11,07-11-2016 22:01,21,07-11-2016,Night
1633,Airport,265,Trip Completed,07-12-2016 07:07,07-12-2016 08:07,7,07-12-2016,Morning
1930,City,265,Trip Completed,07-12-2016 11:14,07-12-2016 12:13,11,07-12-2016,Afternoon
389,City,266,Trip Completed,07-11-2016 08:20,07-11-2016 09:17,8,07-11-2016,Morning
712,Airport,266,Trip Completed,07-11-2016 14:31,07-11-2016 15:01,14,07-11-2016,Afternoon
972,Airport,266,Trip Completed,07-11-2016 18:52,07-11-2016 19:44,18,07-11-2016,Evening
1811,City,266,Trip Completed,07-12-2016 09:14,07-12-2016 10:07,9,07-12-2016,Morning
2126,City,266,Trip Completed,07-12-2016 16:52,07-12-2016 18:02,16,07-12-2016,Afternoon
2604,City,267,Trip Completed,07-12-2016 22:05,07-12-2016 22:51,22,07-12-2016,Night
251,Airport,268,Trip Completed,07-11-2016 06:36,07-11-2016 07:08,6,07-11-2016,Morning
618,City,268,Trip Completed,07-11-2016 12:01,07-11-2016 13:03,12,07-11-2016,Afternoon
1595,Airport,268,Trip Completed,07-12-2016 06:34,07-12-2016 07:10,6,07-12-2016,Morning
2087,Airport,268,Trip Completed,07-12-2016 15:49,07-12-2016 16:56,15,07-12-2016,Afternoon
596,City,269,Trip Completed,07-11-2016 11:30,07-11-2016 12:28,11,07-11-2016,Afternoon
910,Airport,269,Trip Completed,07-11-2016 18:21,07-11-2016 19:01,18,07-11-2016,Evening
1751,Airport,269,Trip Completed,07-12-2016 08:39,07-12-2016 09:29,8,07-12-2016,Morning
1952,City,269,Trip Completed,07-12-2016 11:30,07-12-2016 12:21,11,07-12-2016,Afternoon
95,Airport,270,Trip Completed,07-11-2016 04:54,07-11-2016 06:03,4,07-11-2016,Late Night
944,City,270,Trip Completed,07-11-2016 18:35,07-11-2016 19:09,18,07-11-2016,Evening
1066,Airport,270,Trip Completed,07-11-2016 19:58,07-11-2016 20:51,19,07-11-2016,Evening
1592,City,270,Trip Completed,07-12-2016 06:37,07-12-2016 07:48,6,07-12-2016,Morning
2461,Airport,270,Trip Completed,07-12-2016 20:32,07-12-2016 21:32,20,07-12-2016,Evening
559,City,271,Trip Completed,07-11-2016 10:14,07-11-2016 11:03,10,07-11-2016,Afternoon
860,City,271,Trip Completed,07-11-2016 17:56,07-11-2016 18:39,17,07-11-2016,Evening
1724,City,271,Trip Completed,07-12-2016 08:19,07-12-2016 09:27,8,07-12-2016,Morning
597,Airport,272,Trip Completed,07-11-2016 11:30,07-11-2016 12:12,11,07-11-2016,Afternoon
1417,City,272,Trip Completed,07-12-2016 03:37,07-12-2016 04:09,3,07-12-2016,Late Night
1714,Airport,272,Trip Completed,07-12-2016 08:14,07-12-2016 09:22,8,07-12-2016,Morning
1919,City,272,Trip Completed,07-12-2016 10:59,07-12-2016 12:13,10,07-12-2016,Afternoon
258,Airport,273,Trip Completed,07-11-2016 06:36,07-11-2016 07:19,6,07-11-2016,Morning
723,City,273,Trip Completed,07-11-2016 15:03,07-11-2016 15:54,15,07-11-2016,Afternoon
930,City,273,Trip Completed,07-11-2016 18:27,07-11-2016 19:08,18,07-11-2016,Evening
1498,City,273,Trip Completed,07-12-2016 05:30,07-12-2016 06:15,5,07-12-2016,Morning
2553,Airport,273,Trip Completed,07-12-2016 21:23,07-12-2016 22:44,21,07-12-2016,Night
410,City,274,Trip Completed,07-11-2016 08:34,07-11-2016 09:25,8,07-11-2016,Morning
610,Airport,274,Trip Completed,07-11-2016 11:49,07-11-2016 12:58,11,07-11-2016,Afternoon
719,Airport,274,Trip Completed,07-11-2016 14:52,07-11-2016 15:32,14,07-11-2016,Afternoon
1060,City,274,Trip Completed,07-11-2016 19:50,07-11-2016 20:48,19,07-11-2016,Evening
1929,City,274,Trip Completed,07-12-2016 11:18,07-12-2016 12:16,11,07-12-2016,Afternoon
2101,City,274,Trip Completed,07-12-2016 16:10,07-12-2016 17:10,16,07-12-2016,Afternoon
2282,City,274,Trip Completed,07-12-2016 18:42,07-12-2016 19:45,18,07-12-2016,Evening
314,Airport,275,Trip Completed,07-11-2016 07:28,07-11-2016 08:15,7,07-11-2016,Morning
757,Airport,275,Trip Completed,07-11-2016 16:01,07-11-2016 16:52,16,07-11-2016,Afternoon
2123,City,275,Trip Completed,07-12-2016 16:45,07-12-2016 17:40,16,07-12-2016,Afternoon
303,Airport,276,Trip Completed,07-11-2016 07:19,07-11-2016 08:01,7,07-11-2016,Morning
560,Airport,276,Trip Completed,07-11-2016 10:16,07-11-2016 11:25,10,07-11-2016,Afternoon
1319,City,276,Trip Completed,07-11-2016 22:48,07-11-2016 23:43,22,07-11-2016,Night
1493,Airport,276,Trip Completed,07-12-2016 05:28,07-12-2016 06:22,5,07-12-2016,Morning
1662,City,276,Trip Completed,07-12-2016 07:27,07-12-2016 08:32,7,07-12-2016,Morning
2020,City,276,Trip Completed,07-12-2016 13:40,07-12-2016 14:37,13,07-12-2016,Afternoon
2407,City,276,Trip Completed,07-12-2016 19:57,07-12-2016 20:47,19,07-12-2016,Evening
579,City,277,Trip Completed,07-11-2016 11:04,07-11-2016 12:02,11,07-11-2016,Afternoon
689,City,277,Trip Completed,07-11-2016 13:45,07-11-2016 14:19,13,07-11-2016,Afternoon
724,Airport,277,Trip Completed,07-11-2016 15:06,07-11-2016 15:42,15,07-11-2016,Afternoon
1499,City,277,Trip Completed,07-12-2016 05:30,07-12-2016 06:18,5,07-12-2016,Morning
1577,Airport,278,Trip Completed,07-12-2016 06:22,07-12-2016 07:37,6,07-12-2016,Morning
2197,Airport,278,Trip Completed,07-12-2016 17:53,07-12-2016 18:27,17,07-12-2016,Evening
2509,City,278,Trip Completed,07-12-2016 21:01,07-12-2016 21:51,21,07-12-2016,Night
375,Airport,279,Trip Completed,07-11-2016 08:07,07-11-2016 09:26,8,07-11-2016,Morning
555,City,279,Trip Completed,07-11-2016 10:16,07-11-2016 11:01,10,07-11-2016,Afternoon
622,Airport,279,Trip Completed,07-11-2016 12:01,07-11-2016 13:15,12,07-11-2016,Afternoon
1975,City,279,Trip Completed,07-12-2016 12:17,07-12-2016 13:34,12,07-12-2016,Afternoon
89,City,280,Trip Completed,07-11-2016 04:52,07-11-2016 05:51,4,07-11-2016,Late Night
805,Airport,280,Trip Completed,07-11-2016 17:19,07-11-2016 18:18,17,07-11-2016,Evening
592,City,281,Trip Completed,07-11-2016 11:18,07-11-2016 11:54,11,07-11-2016,Afternoon
737,Airport,281,Trip Completed,07-11-2016 15:30,07-11-2016 16:04,15,07-11-2016,Afternoon
1108,City,281,Trip Completed,07-11-2016 20:11,07-11-2016 20:53,20,07-11-2016,Evening
1387,Airport,281,Trip Completed,07-12-2016 01:33,07-12-2016 02:18,1,07-12-2016,Late Night
2311,Airport,281,Trip Completed,07-12-2016 19:00,07-12-2016 19:56,19,07-12-2016,Evening
672,Airport,282,Trip Completed,07-11-2016 13:20,07-11-2016 14:22,13,07-11-2016,Afternoon
1578,Airport,282,Trip Completed,07-12-2016 06:25,07-12-2016 07:42,6,07-12-2016,Morning
649,City,283,Trip Completed,07-11-2016 12:42,07-11-2016 13:16,12,07-11-2016,Afternoon
1040,City,283,Trip Completed,07-11-2016 19:33,07-11-2016 20:15,19,07-11-2016,Evening
1461,Airport,283,Trip Completed,07-12-2016 04:58,07-12-2016 06:10,4,07-12-2016,Late Night
2497,City,283,Trip Completed,07-12-2016 20:57,07-12-2016 21:42,20,07-12-2016,Evening
420,City,284,Trip Completed,07-11-2016 08:37,07-11-2016 09:27,8,07-11-2016,Morning
662,City,284,Trip Completed,07-11-2016 12:58,07-11-2016 14:02,12,07-11-2016,Afternoon
791,Airport,284,Trip Completed,07-11-2016 16:55,07-11-2016 17:35,16,07-11-2016,Afternoon
1164,City,284,Trip Completed,07-11-2016 20:50,07-11-2016 21:39,20,07-11-2016,Evening
1,Airport,285,Trip Completed,07-11-2016 00:20,07-11-2016 00:51,0,07-11-2016,Late Night
